""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"regulation"	"trait"
"hsa-miR-1297"	0.898377517111381	-3.00458651225368	1.02591129792471	-2.92870009164691	0.00340382672000997	0.038373424658843	"Down"	"T22D"
"hsa-miR-3652"	0.78178676993786	-3.12977102274353	1.069306138658	-2.92691766145797	0.00342339500665977	0.038373424658843	"Down"	"T22D"
"hsa-miR-3976"	0.851918806130352	-3.32844953916467	1.13751046467949	-2.92608256584481	0.00343259822860919	0.038373424658843	"Down"	"T22D"
"hsa-miR-6784-5p"	0.83788212842252	-2.98344205981617	1.02006930069375	-2.92474448332788	0.00344739161147191	0.038373424658843	"Down"	"T22D"
"hsa_piR_020829/gb/DQ598677/Homo"	28.9557217558808	-0.862211388483326	0.295718140230551	-2.91565268133743	0.00354945387968683	0.0392947693093591	"none"	"T22D"
"hsa-miR-6748-5p"	4.37477311405767	1.21638540159338	0.41773548048612	2.91185560818982	0.00359288678598438	0.0395605966651362	"Up"	"T22D"
"hsa-miR-7107-5p"	15.5351487001167	-0.862529013747469	0.297007903013652	-2.90406081789622	0.00368356597820234	0.0403409886967644	"none"	"T22D"
"hsa-miR-4264"	0.740765301442773	-3.23348003170153	1.11751637493195	-2.89345203724503	0.00381032480114489	0.0415060514434874	"Down"	"T22D"
"hsa-miR-20b-5p"	184.01670524538	-0.579698032799961	0.201174728165022	-2.88156488684026	0.00395705750453791	0.0427761435669603	"none"	"T22D"
"hsa-miR-4803"	3.76360222889571	-1.57581699988437	0.547985683211945	-2.87565359490403	0.00403191927582542	0.0427761435669603	"Down"	"T22D"
"hsa-miR-5584-3p"	0.856653548813364	-3.26567561415573	1.13561458410992	-2.87569009754779	0.00403145308067103	0.0427761435669603	"Down"	"T22D"
"hsa-miR-6841-5p"	0.760476823964076	-3.09186153483749	1.0742068633232	-2.87827385990851	0.00399857849413481	0.0427761435669603	"Down"	"T22D"
"hsa-miR-6856-3p"	2.51546874904025	-1.45830569116148	0.506654813540223	-2.87830225271452	0.00399821859325398	0.0427761435669603	"Down"	"T22D"
"hsa-miR-3136-3p"	0.963611015963282	-3.10721142433018	1.08335073065309	-2.86814910112906	0.00412880907758903	0.0429101229135146	"Down"	"T22D"
"hsa-miR-4693-3p"	2.29402145740143	-1.75348620936844	0.611306576190496	-2.86842359899955	0.00412522816070598	0.0429101229135146	"Down"	"T22D"
"hsa-miR-622"	0.842744525838853	-3.25176277034906	1.13232766509812	-2.87175070483444	0.0040820484838197	0.0429101229135146	"Down"	"T22D"
"hsa-miR-6766-3p"	2.87956885170111	-1.7264048423697	0.601541180248604	-2.8699695034282	0.00410511389396217	0.0429101229135146	"Down"	"T22D"
"hsa-miR-4696"	0.868393413638847	-3.50114106900614	1.2214194272094	-2.86645274425121	0.00415100126791925	0.0429217745317336	"Down"	"T22D"
"hsa-miR-6890-5p"	0.738519241794072	-3.02648563955932	1.05751696417367	-2.86187904505549	0.00421137592296267	0.0433261250256311	"Down"	"T22D"
"hsa-miR-876-5p"	0.476988740793442	-2.97533483426813	1.04041795444798	-2.8597496050006	0.00423975621729242	0.0433989116312797	"Down"	"T22D"
"hsa-miR-22-5p"	16.0807939290161	0.455395057580237	0.1594584809563	2.85588483503137	0.00429170773433995	0.0434621000457951	"none"	"T22D"
"hsa-miR-4667-5p"	3.00728152638868	-1.53629215967301	0.53819279739282	-2.85453868412083	0.0043099382470548	0.0434621000457951	"Down"	"T22D"
"hsa-miR-6837-5p"	1.15969285964644	-3.09820628115002	1.08443982206941	-2.85696469098468	0.0042771341482759	0.0434621000457951	"Down"	"T22D"
"hsa-miR-133a-5p"	1.12228631688398	3.28423975417546	1.1526956617893	2.84918202006368	0.00438317959502702	0.0437673374268139	"Up"	"T22D"
"hsa-miR-514b-5p"	0.829009508526346	-3.39218588696659	1.1903360417589	-2.8497716341968	0.00437506294129246	0.0437673374268139	"Down"	"T22D"
"hsa-miR-591"	0.880267452194559	-2.97565143610613	1.0464677226955	-2.84351955781437	0.00446182709412925	0.0443353258084941	"Down"	"T22D"
"hsa_piR_004721/gb/DQ576479/Homo"	20.4361635171183	-1.03181299620517	0.363462688129735	-2.83884159200648	0.00452776280596878	0.0447721011444583	"Down"	"T22D"
"hsa-miR-487b-5p"	5.022991677616	-0.893703690315056	0.315192872871025	-2.8354184603684	0.00457656961298156	0.0450360980755722	"none"	"T22D"
"hsa_piR_001170/gb/DQ571526/Homo"	30.3387800740625	-0.56511548262159	0.199539648734519	-2.83209620847563	0.00462439323386597	0.045287927968197	"none"	"T22D"
"hsa-miR-551b-3p"	3.9958155280724	-1.12933848126837	0.400113500383538	-2.82254530323476	0.00476440901231012	0.0464358907084962	"Down"	"T22D"
"hsa-miR-4739"	1.20479808684819	-3.06294885336159	1.08940602205323	-2.81157694317567	0.0049299297974809	0.0469264812965822	"Down"	"T22D"
"hsa-miR-499b-3p"	1.13751509322676	3.30039788386664	1.17190172565217	2.81627529990192	0.00485840151035458	0.0469264812965822	"Up"	"T22D"
"hsa-miR-921"	2.58583900804366	-1.61751612649516	0.574873676217713	-2.81368967376859	0.00489764832757784	0.0469264812965822	"Down"	"T22D"
"hsa_piR_001318/gb/DQ571823/Homo"	3.97238704263655	-1.42473036399107	0.506537846135366	-2.81268295125638	0.0049130066210693	0.0469264812965822	"Down"	"T22D"
"hsa_piR_020326/gb/DQ597916/Homo"	27.2076665389145	-0.888035470077615	0.315562543490391	-2.81413459359018	0.00489087459655638	0.0469264812965822	"none"	"T22D"
"hsa-miR-6082"	0.986474497036709	-2.94949360200391	1.05034139346659	-2.80812850026721	0.00498303388920725	0.0472113489875124	"Down"	"T22D"
"hsa-miR-1539"	5.32591552224823	-0.850075686859316	0.304385783056705	-2.79275752738082	0.00522608496300627	0.0476773421769615	"none"	"T22D"
"hsa-miR-193b-5p"	15.1439053141173	0.847647860461922	0.303428662840247	2.79356555352255	0.00521304618881309	0.0476773421769615	"none"	"T22D"
"hsa-miR-320e"	21.2202439371395	0.62479416408163	0.222902194107158	2.80299692241373	0.00506301524760536	0.0476773421769615	"none"	"T22D"
"hsa-miR-4262"	3.61341162011025	-1.59015450175885	0.569596687510136	-2.79172006549029	0.00524286924282738	0.0476773421769615	"Down"	"T22D"
"hsa-miR-4469"	7.37881576963476	-0.987566105112591	0.353196762683562	-2.79607915318685	0.00517267301374563	0.0476773421769615	"none"	"T22D"
"hsa-miR-4659a-3p"	0.504367515873512	-3.06778622788986	1.09870003848179	-2.79219634153194	0.00523515791023522	0.0476773421769615	"Down"	"T22D"
"hsa-miR-561-3p"	1.29034418944461	-3.08438761274298	1.10293451300394	-2.79652833090006	0.00516548819707933	0.0476773421769615	"Down"	"T22D"
"hsa-miR-6078"	0.814568287924157	-3.19383597291665	1.14119162952409	-2.79868506768541	0.00513111558938214	0.0476773421769615	"Down"	"T22D"
"hsa-miR-7153-3p"	0.707542817832045	-2.8729958243225	1.02561093193657	-2.80125312129589	0.00509045738673616	0.0476773421769615	"Down"	"T22D"
"hsa-miR-6808-5p"	1.21201420903211	-3.16360672737525	1.13480153631767	-2.78780617238225	0.00530662832785684	0.0480426751281973	"Down"	"T22D"
"hsa-miR-5010-5p"	16.0607830169748	-0.687083299454564	0.246997505778974	-2.7817418531724	0.00540680280260109	0.0487329969420284	"none"	"T22D"
"hsa-miR-6756-3p"	16.3774886016267	-0.758375827689993	0.272929178114894	-2.77865427554523	0.00545845861920059	0.0489818511335313	"none"	"T22D"
"hsa-miR-4527"	0.653126274840151	-3.13561661930602	1.12968212749575	-2.77566276653147	0.00550893167527487	0.0490030297927288	"Down"	"T22D"
"hsa-miR-518b"	5.09874235732306	-1.16689817100676	0.420311617728852	-2.77626913410596	0.00549866706963098	0.0490030297927288	"Down"	"T22D"
"hsa-miR-200b-5p"	1.12789139556339	3.2729205887053	1.18285258963458	2.76697250138025	0.00565795274203833	0.0501097814588351	"none"	"T22D"
"hsa-miR-1236-5p"	2.99365602685926	-1.46683841258104	0.531350189767518	-2.76058697414379	0.00576975928084443	0.0508404169521858	"none"	"T22D"
"hsa-miR-4689"	0.576835336893258	-3.24935428623157	1.17874738627401	-2.75661632345393	0.0058402835379536	0.0508404169521858	"none"	"T22D"
"hsa-miR-5100"	8.18353980324845	-0.748450713847797	0.271295397258356	-2.75880358241037	0.00580133924292297	0.0508404169521858	"none"	"T22D"
"hsa-miR-6849-5p"	4.4094051660053	-1.09221139177004	0.396026681203735	-2.75792375516273	0.005816976391064	0.0508404169521858	"none"	"T22D"
"hsa-miR-324-5p"	72.6284599656871	-0.464285383821009	0.168635518413916	-2.7531885820247	0.00590178893692207	0.0510132210252808	"none"	"T22D"
"hsa-miR-624-5p"	1.00286042347672	-2.90102337038238	1.05387476308856	-2.75272116952534	0.00591022099261967	0.0510132210252808	"none"	"T22D"
"hsa-miR-4804-3p"	5.48332970627416	-1.06488582283205	0.387191619805208	-2.75028117439056	0.0059544146929311	0.0511778174240533	"none"	"T22D"
"hsa-miR-4456"	3.36127257007458	-1.67344117036441	0.609443612688642	-2.74585069975843	0.00603542227908121	0.0514399798430478	"none"	"T22D"
"hsa-miR-663b"	3.25390379678044	-1.67924441455236	0.611410038811159	-2.74651102853581	0.00602328608838199	0.0514399798430478	"none"	"T22D"
"hsa-miR-890"	0.706045095019226	-2.95418492591826	1.07768794113672	-2.74122481393107	0.00612106103332254	0.0519525055203251	"none"	"T22D"
"hsa-miR-1911-3p"	4.0106225690464	-1.35402047872403	0.494222229084855	-2.73969967160573	0.00614953486956568	0.0519776038560385	"none"	"T22D"
"hsa-miR-8062"	1.20702454802057	-2.95504367142035	1.07956870452799	-2.73724465985921	0.00619561962465937	0.0521507321298807	"none"	"T22D"
"hsa-miR-3183"	3.29808016297413	-1.34432093143514	0.491433773824349	-2.73550782025745	0.00622841063553326	0.0522109977966307	"none"	"T22D"
"hsa-miR-6088"	4.3032803361236	-1.17106914269785	0.428409063702332	-2.73353026795794	0.00626593639619593	0.052310296881357	"none"	"T22D"
"hsa-miR-3658"	2.12204418929959	-1.69665449705571	0.622182330728682	-2.72694098379271	0.00639244711452382	0.0531486317236123	"none"	"T22D"
"hsa-miR-3682-3p"	3.11673374747895	-1.31424034383806	0.482867401261671	-2.72174170466699	0.00649388770039055	0.0533389082487724	"none"	"T22D"
"hsa-miR-4685-5p"	5.18875936650929	-1.06446621302199	0.390962976468697	-2.72267779071203	0.00647551798645172	0.0533389082487724	"none"	"T22D"
"hsa-miR-5706"	0.965124427300441	-3.01251940505914	1.10649662787927	-2.72257441112404	0.00647754440453178	0.0533389082487724	"none"	"T22D"
"hsa-miR-4786-5p"	2.86218064222998	-1.28009461286102	0.471313022916986	-2.71601791297519	0.00660723430412251	0.054051952921677	"none"	"T22D"
"hsa-miR-3162-5p"	3.36271448008654	-1.38414825530257	0.509937506643294	-2.71434879229387	0.00664062079309791	0.0541077782221618	"none"	"T22D"
"hsa-miR-7151-3p"	3.89165196308151	1.11348468566388	0.410999049544331	2.70921474611287	0.00674426716139137	0.0547333554093793	"none"	"T22D"
"hsa-miR-214-5p"	3.71637365537807	0.987580801389194	0.365376153513336	2.70291531588185	0.00687342556609646	0.0551227081816476	"none"	"T22D"
"hsa-miR-3192-3p"	4.41956034774563	-1.04597694835639	0.386960040559836	-2.70306191523836	0.00687039473059339	0.0551227081816476	"none"	"T22D"
"hsa-miR-5194"	2.67306703845765	-1.34224375500349	0.496200945217921	-2.70504070566413	0.00682960199675699	0.0551227081816476	"none"	"T22D"
"hsa-miR-1273h-3p"	61.77527247965	0.39871831308797	0.147606394586591	2.70122655732281	0.00690842614776446	0.0551861335803773	"none"	"T22D"
"hsa-let-7a-2-3p"	8.02722353949915	-0.987494578741609	0.366374562639991	-2.69531424787246	0.00703222746697743	0.0555820951137554	"none"	"T22D"
"hsa-miR-4303"	0.839042238560974	-2.9657320722697	1.09978055483795	-2.69665803711787	0.00700391542640584	0.0555820951137554	"none"	"T22D"
"hsa-miR-6862-5p"	3.96521328678294	-0.966091042041074	0.3584815728999	-2.69495314424666	0.00703985298937108	0.0555820951137554	"none"	"T22D"
"hsa-miR-3690"	0.895440165384669	-2.96103969198512	1.10136984709078	-2.68850622686518	0.00717724970600956	0.05614307826043	"none"	"T22D"
"hsa-miR-4632-5p"	2.50964218750497	-1.41846357631934	0.527751919480246	-2.68774688250553	0.00719359029257351	0.05614307826043	"none"	"T22D"
"hsa-miR-6801-3p"	7.67658303392771	-0.978719469859941	0.364025830766424	-2.68859895958299	0.00717525644403574	0.05614307826043	"none"	"T22D"
"hsa-miR-1289"	0.651398624662094	-2.93020125677594	1.09200041605967	-2.68333346185816	0.00728922693213564	0.0561630740850883	"none"	"T22D"
"hsa-miR-30c-2-3p"	0.944007887952274	3.03210062122856	1.13189724683139	2.67877727392354	0.00738915260422369	0.0561630740850883	"none"	"T22D"
"hsa-miR-362-3p"	2.94084542298826	-1.47045881715251	0.548403607188997	-2.68134417402865	0.00733270561986322	0.0561630740850883	"none"	"T22D"
"hsa-miR-4726-5p"	0.862204278893685	-2.81505439637723	1.04823909919713	-2.68550791373203	0.00724196597352857	0.0561630740850883	"none"	"T22D"
"hsa-miR-5000-5p"	2.65648887275972	-1.66618829014471	0.621920797144687	-2.67910045426102	0.00738202437788418	0.0561630740850883	"none"	"T22D"
"hsa-miR-631"	0.898297316776589	-2.90515491713757	1.08425268000973	-2.67940764242472	0.00737525460177897	0.0561630740850883	"none"	"T22D"
"hsa-miR-660-3p"	0.767145242395695	-2.88962247832229	1.0784538896044	-2.6794121716064	0.00737515482988897	0.0561630740850883	"none"	"T22D"
"hsa-miR-545-5p"	4.64426361535874	-1.27117450985775	0.474878558971054	-2.67684123834117	0.00743198420011287	0.0562786312848696	"none"	"T22D"
"hsa-miR-1288-3p"	0.763419986491347	-3.01188298466324	1.13291635461951	-2.65852193975502	0.00784842403342922	0.056975508706184	"none"	"T22D"
"hsa-miR-18b-3p"	1.13807978989239	-3.03139391636854	1.14139967203011	-2.65585665622005	0.00791072323947227	0.056975508706184	"none"	"T22D"
"hsa-miR-221-5p"	52.9041056092925	0.510636327728544	0.191649772169788	2.6644243921989	0.00771202004528763	0.056975508706184	"none"	"T22D"
"hsa-miR-3152-3p"	1.00925979183501	-2.80454281165454	1.05462365661177	-2.65928304762744	0.00783071450795726	0.056975508706184	"none"	"T22D"
"hsa-miR-34a-5p"	42.6003893938906	0.459616789423049	0.172923060607919	2.65792652412724	0.00786230322069583	0.056975508706184	"none"	"T22D"
"hsa-miR-4489"	3.72554128522912	-1.08374853997147	0.407790880209116	-2.65760857480609	0.00786972364694876	0.056975508706184	"none"	"T22D"
"hsa-miR-4703-3p"	0.651591424895127	-2.83051181713612	1.06357662398112	-2.66131443030509	0.00778362326947861	0.056975508706184	"none"	"T22D"
"hsa-miR-4775"	0.84749237450257	-2.80733328272204	1.05522827905579	-2.6604037613871	0.00780470280517572	0.056975508706184	"none"	"T22D"
"hsa-miR-506-5p"	0.88591787734865	-2.95070524704802	1.1086207050134	-2.66160034149132	0.00777701572443488	0.056975508706184	"none"	"T22D"
"hsa-miR-510-3p"	32.6991363241015	-1.27093245698001	0.478576974594281	-2.6556489853225	0.00791559595672562	0.056975508706184	"none"	"T22D"
"hsa-miR-5589-5p"	3.06478908665756	-1.49209308549164	0.561552367364462	-2.65708627050134	0.00788192700826145	0.056975508706184	"none"	"T22D"
"hsa-miR-6722-3p"	0.760920985264539	-3.05741532537529	1.14877996565527	-2.661445548131	0.00778059244926158	0.056975508706184	"none"	"T22D"
"hsa-miR-8080"	0.633600172319831	-2.98427074834003	1.11886936370072	-2.66722000365566	0.00764815879471142	0.056975508706184	"none"	"T22D"
"hsa_piR_020009/gb/DQ597484/Homo"	138.847015541058	-0.545828760240954	0.204931959070352	-2.66346334030591	0.00773408385787934	0.056975508706184	"none"	"T22D"
"hsa-miR-144-3p"	125.206964153489	-0.911840645610986	0.343979240783035	-2.65085952145039	0.00802872273383775	0.0569843491596777	"none"	"T22D"
"hsa-miR-3674"	3.53895338028987	-1.24032071775643	0.467636326041934	-2.65231901091705	0.00799409730541904	0.0569843491596777	"none"	"T22D"
"hsa-miR-3916"	7.46805453602599	-0.758207562240397	0.285688806207584	-2.65396314369236	0.00795525154766066	0.0569843491596777	"none"	"T22D"
"hsa-miR-6798-5p"	0.558698325702984	-3.20047243214107	1.20722628685655	-2.65109571170346	0.00802311018397717	0.0569843491596777	"none"	"T22D"
"hsa-miR-544a"	0.751800249013615	-2.88227605197856	1.08786208860766	-2.64948662349981	0.00806141634039008	0.057017725990884	"none"	"T22D"
"hsa-miR-1291"	1.07152406331599	-2.97490488571062	1.12475143230592	-2.64494429636919	0.00817043659750766	0.057559452847887	"none"	"T22D"
"hsa-miR-767-3p"	0.860347041315714	-2.78344375749488	1.0527603617788	-2.64394809925388	0.00819452200583566	0.057559452847887	"none"	"T22D"
"hsa-miR-6778-3p"	0.813063836338453	-2.99913389698609	1.13651609258207	-2.6388837928131	0.00831794882341707	0.0582256417639195	"none"	"T22D"
"hsa-miR-1293"	16.1425531990897	-0.886694842236496	0.336410043545228	-2.63575615309264	0.00839500360908319	0.0582826247041848	"none"	"T22D"
"hsa-miR-3176"	0.779057000978091	-2.72959817101071	1.03702645795134	-2.63213937318732	0.00848490476994615	0.0582826247041848	"none"	"T22D"
"hsa-miR-33b-5p"	0.712915563913614	-3.00017093360103	1.1405401132873	-2.63048260964171	0.00852637317714633	0.0582826247041848	"none"	"T22D"
"hsa-miR-4650-5p"	4.13712547559224	-1.15515203926512	0.439072756853898	-2.63088980410028	0.00851616443337794	0.0582826247041848	"none"	"T22D"
"hsa-miR-5687"	2.09932944960073	-1.46031877212664	0.55491998338087	-2.63158440110517	0.00849877546072584	0.0582826247041848	"none"	"T22D"
"hsa-miR-6794-3p"	16.1849296227303	-0.862945884686315	0.327944612824688	-2.63137691835672	0.00850396638424253	0.0582826247041848	"none"	"T22D"
"hsa-miR-6884-5p"	8.82649739541652	-0.672215069477443	0.255057809376518	-2.63554004137593	0.0084003514006992	0.0582826247041848	"none"	"T22D"
"hsa-miR-6733-3p"	0.81796230143039	-3.1806533721139	1.21193910137232	-2.62443333044732	0.00867932826869387	0.0591297380713358	"none"	"T22D"
"hsa-miR-4485-3p"	9.00285316144577	-1.10178383457498	0.420207897869315	-2.62199696902802	0.00874162084291175	0.0593114691861922	"none"	"T22D"
"hsa_piR_005799/gb/DQ577967/Homo"	0.952767052968541	3.0424193657439	1.16073424616369	2.62111622518187	0.00876423771479815	0.0593114691861922	"none"	"T22D"
"hsa-miR-1322"	1.07159693495783	-2.82810362117923	1.08134261012943	-2.6153631556614	0.008913263002075	0.0594164425088866	"none"	"T22D"
"hsa-miR-6791-5p"	0.863436430848211	-2.74023064864651	1.04793301133339	-2.61489104648	0.00892559224728488	0.0594164425088866	"none"	"T22D"
"hsa-miR-6800-3p"	3.79631794094908	-0.928352307941112	0.354848473251485	-2.61619360916111	0.00889161241698407	0.0594164425088866	"none"	"T22D"
"hsa-miR-6876-5p"	0.992802981947605	-2.86267082019134	1.0939588900019	-2.61679926581736	0.00887585210020113	0.0594164425088866	"none"	"T22D"
"hsa_piR_014923/gb/DQ590404/Homo"	2.62121665419363	-1.66639032041613	0.63684079469772	-2.61665134251817	0.00887969903580635	0.0594164425088866	"none"	"T22D"
"hsa-miR-335-3p"	62.6826996337419	0.490387169081265	0.187855917584135	2.61044302137373	0.00904250341725204	0.0595375959522699	"none"	"T22D"
"hsa-miR-5195-5p"	0.75166153363589	-2.74215673272625	1.05029480302518	-2.61084480740835	0.00903188704292224	0.0595375959522699	"none"	"T22D"
"hsa-miR-6075"	0.829469502488717	-2.91037055116723	1.11409450083836	-2.61231928618008	0.0089930222563067	0.0595375959522699	"none"	"T22D"
"hsa-miR-6852-5p"	68.1486302053952	0.472044320311001	0.180876859897327	2.60975517033495	0.00906070434226985	0.0595375959522699	"none"	"T22D"
"hsa-miR-3610"	0.660650113499732	-2.68376392939673	1.03075728317472	-2.60368175244007	0.00922283520289962	0.0600220936367621	"none"	"T22D"
"hsa-miR-4794"	2.57833114929432	-1.55541512953743	0.597278234096812	-2.60417179254738	0.00920965812725315	0.0600220936367621	"none"	"T22D"
"hsa-miR-551b-5p"	0.935875936955355	-2.87117493751486	1.102008121913	-2.6054027011441	0.00917663333419819	0.0600220936367621	"none"	"T22D"
"hsa-miR-512-5p"	0.589634410247318	-2.98871095256938	1.14927446447695	-2.60051975828905	0.00930826586257344	0.0603851514715353	"none"	"T22D"
"hsa-miR-1249-3p"	8.40809359114224	-0.726077727650028	0.279537824314176	-2.59742211785257	0.00939264177227334	0.0605468711712684	"none"	"T22D"
"hsa-miR-891b"	0.81287901985682	-3.01059878918561	1.15859103185103	-2.59849999388973	0.00936320467022186	0.0605468711712684	"none"	"T22D"
"hsa-miR-2054"	5.10510942527585	-1.59226645255761	0.613568089077421	-2.59509332526042	0.00945652380076908	0.060575279818134	"none"	"T22D"
"hsa_piR_010894/gb/DQ584698/Homo"	5.06277887417382	-2.10028249235731	0.80917345805251	-2.59558994608177	0.00944286838225819	0.060575279818134	"none"	"T22D"
"hsa-miR-1226-5p"	0.677760067978618	-2.80629674179667	1.08217485317163	-2.59320084325744	0.00950872233583394	0.0607187065770963	"none"	"T22D"
